Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,0.642432156566122,0.8683416024533981,0.6055646481178396,0.6880733944954129
2,0.41022482090027557,0.4181103818460342,0.8019639934533552,0.8440366972477065
3,0.27563894718105003,0.77388682305266,0.8690671031096563,0.7522935779816514
4,0.269766887768786,0.552612186025042,0.8756137479541736,0.7798165137614679
5,0.1797450962133474,0.27637012699328434,0.9230769230769231,0.8807339449541285
6,0.16028478170963043,0.2793136225381029,0.9378068739770868,0.7889908256880734
7,0.12867290132759832,0.3730077242154047,0.9361702127659575,0.8440366972477065
8,0.20601183673558962,0.28501518784996566,0.9050736497545009,0.8990825688073395
9,0.0995863666803669,0.18092216072826212,0.960720130932897,0.926605504587156
10,0.17982666397013025,0.24941420678151857,0.9312602291325696,0.8899082568807339
11,0.07583034287302858,0.08766678413119885,0.9770867430441899,0.963302752293578
12,0.09612766547820573,0.318788748815519,0.9639934533551555,0.8623853211009175
13,0.12385276336308246,0.18305904657468883,0.9476268412438625,0.8990825688073395
14,0.08010026938152391,0.1306025968232286,0.9689034369885434,0.9449541284403671
15,0.08701429861779103,0.09942508892181816,0.9623567921440263,0.9816513761467891
16,0.18760363151869583,0.22082525546397638,0.9214402618657939,0.9174311926605505
17,0.091406266758319,0.07651040354453095,0.9639934533551555,0.9816513761467891
18,0.09557087630423704,0.09160797735419843,0.9639934533551555,0.9724770642201835
19,0.0525853326681349,0.1658512217189194,0.9787234042553192,0.8899082568807339
20,0.04247866143547181,0.09292810054820612,0.9836333878887071,0.963302752293578
21,0.029042642208428997,0.09700137821085957,0.9901800327332243,0.9449541284403671
22,0.03654212988584867,0.0839829545365561,0.9852700490998364,0.9541284403669725
23,0.02491132366724782,0.06617520667544198,0.9901800327332243,0.9724770642201835
24,0.09790946880992618,0.23087911239457787,0.9656301145662848,0.8623853211009175
25,0.0650025105758377,0.20047122561330094,0.9803600654664485,0.9082568807339451
26,0.07711169163985315,0.1962512589375907,0.9623567921440263,0.9174311926605505
27,0.042228181238641346,0.08408427539221737,0.9836333878887071,0.9541284403669725
28,0.036320648343495125,0.0751333563426219,0.9885433715220949,0.9541284403669725
29,0.01817088220009364,0.04581974303230233,0.9901800327332243,0.9816513761467891
30,0.0411140337927837,0.06057226596348876,0.9885433715220949,0.9816513761467891
31,0.245391690365836,0.2839635583238864,0.9214402618657939,0.8256880733944955
32,0.09583210052065734,0.31401110351632494,0.9656301145662848,0.8440366972477065
33,0.10088647658130347,0.08137514120941862,0.9574468085106383,0.963302752293578
34,0.07123851437280153,0.09311018118617731,0.9721767594108021,0.9541284403669725
35,0.11549532929901796,0.10724268922018348,0.9656301145662848,0.926605504587156
36,0.030404594516607975,0.05136152807999095,0.9918166939443536,0.9816513761467891
37,0.039887983467027474,0.11957516742084141,0.9787234042553192,0.9724770642201835
38,0.06985573133883569,0.09161742045245039,0.9754500818330606,0.963302752293578
39,0.09824210537731672,0.12199422392413156,0.9705400981996727,0.963302752293578
40,0.049367981383641006,0.2106706510990038,0.9819967266775778,0.871559633027523
