Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,0.6993405503186558,0.6176515817642212,0.5779036827195467,0.6902173913043478
2,0.5268993363544219,0.6808360542940057,0.7379603399433428,0.7228260869565217
3,0.32449016295816674,0.824823824931746,0.8696883852691218,0.75
4,0.2998598795436935,0.5837454096130703,0.8951841359773371,0.7608695652173912
5,0.32291496103951345,0.9375869106987248,0.8597733711048159,0.6847826086956521
6,0.33569142586490924,0.796208339864793,0.8611898016997167,0.7010869565217391
7,0.24366196491900652,0.8002939703671829,0.9036827195467423,0.7663043478260869
8,0.38348494845814474,1.5745080728893694,0.8498583569405099,0.6304347826086957
9,0.33445569288207183,1.1282476154358492,0.8696883852691218,0.7228260869565217
10,0.23033876898606168,0.6127923947313557,0.9079320113314449,0.7717391304347826
11,0.2502893935519643,0.44943906237249787,0.9008498583569405,0.7880434782608695
12,0.2509050897768469,0.4715452071117318,0.9022662889518414,0.8206521739130435
13,0.19773681246525168,0.40956221585688385,0.934844192634561,0.8858695652173912
14,0.19728552315795725,0.3525795457155808,0.9277620396600567,0.9021739130434783
15,0.2081087413995867,0.30432974514753924,0.9263456090651558,0.8858695652173912
16,0.20944156119911259,0.6835962637611057,0.9135977337110482,0.9239130434782609
17,0.21803220101861712,0.6401162354842477,0.9178470254957507,0.8967391304347826
18,0.19785210388388072,0.3352146537407585,0.9263456090651558,0.9184782608695652
19,0.16017722868210196,0.315035554377929,0.9447592067988669,0.9347826086956521
20,0.1397004870449855,0.3373050184353538,0.9461756373937678,0.9293478260869565
21,0.19857242722433618,0.36895661379980005,0.9192634560906516,0.8478260869565217
22,0.20421899124853335,0.29430702328681946,0.9121813031161473,0.9239130434782609
23,0.18829667737058473,0.3909828753575035,0.9320113314447592,0.8695652173913043
24,0.24118881488994565,0.5344872860156972,0.9150141643059491,0.7554347826086957
25,0.22070356815124706,0.43735726469236874,0.9121813031161473,0.8206521739130435
26,0.20352961152011037,0.2705896768880927,0.9135977337110482,0.9076086956521738
27,0.1545488324330291,0.2290367050015408,0.9291784702549576,0.9402173913043478
28,0.13049458052630591,0.3213101521782253,0.9447592067988669,0.9184782608695652
29,0.14210935017204826,0.30883337751678797,0.9419263456090652,0.9184782608695652
30,0.15771273074001496,0.24249442893525827,0.934844192634561,0.9402173913043478
31,0.13862989833921446,0.24178549647331238,0.9419263456090652,0.9239130434782609
32,0.12605469726638147,0.3359682171241097,0.9504249291784703,0.9130434782608695
33,0.12035759650276336,0.30993521472682123,0.9490084985835695,0.9130434782608695
34,0.11519559337586038,0.36440341498540796,0.9447592067988669,0.9021739130434783
35,0.08803029795587537,0.38206381512724835,0.9546742209631729,0.8967391304347826
36,0.09692223804868315,0.29309220288110815,0.953257790368272,0.9293478260869565
37,0.11969497234220207,0.2820211428663005,0.9589235127478754,0.9293478260869565
38,0.19221907347525147,0.3064100042633388,0.9419263456090652,0.9184782608695652
39,0.14776459250271995,0.3774240535238515,0.9390934844192635,0.8913043478260869
40,0.12048257328569889,0.4352899193763733,0.9518413597733711,0.8967391304347826
41,0.14623595407185153,0.6006696172382521,0.943342776203966,0.8532608695652174
42,0.11832997413937836,0.5476872273113417,0.9475920679886686,0.842391304347826
43,0.19076356604146552,0.26980684114539105,0.9206798866855525,0.9130434782608695
44,0.229235839742439,0.24753382478071295,0.9065155807365439,0.8967391304347826
45,0.1615682168317584,0.27674080625824304,0.9390934844192635,0.9347826086956521
46,0.12197569753478674,0.3557934942452804,0.9546742209631729,0.9021739130434783
47,0.125676777815346,0.28441900792329206,0.9376770538243626,0.9130434782608695
48,0.1814783149670609,0.3197442915128625,0.9235127478753542,0.8532608695652174
49,0.25047879562668357,0.3201470686041791,0.8937677053824363,0.8967391304347826
50,0.18870980273562857,0.22918534538020258,0.9376770538243626,0.9239130434782609
51,0.19570455740261347,0.3593184170515641,0.924929178470255,0.858695652173913
52,0.17350733237968963,0.3889393378858981,0.9447592067988669,0.8858695652173912
53,0.16789027509245252,0.3747566212778506,0.9362606232294618,0.9402173913043478
54,0.12008349145775814,0.40499421047127765,0.953257790368272,0.9184782608695652
55,0.13303724134726075,0.5241645457951919,0.9461756373937678,0.8967391304347826
56,0.15776207055316094,0.5243206250926723,0.9277620396600567,0.8858695652173912
57,0.13769574278949762,0.4304871377737626,0.9419263456090652,0.9130434782608695
58,0.12552488424284938,0.34750375669935474,0.9405099150141644,0.9347826086956521
59,0.1440944959100853,0.2497553553270257,0.9504249291784703,0.9402173913043478
60,0.1536383527534204,0.3382803616316422,0.9419263456090652,0.875
61,0.13825007741241888,0.2240463929331821,0.953257790368272,0.9402173913043478
62,0.1109948283214407,0.24128831858220307,0.9560906515580737,0.9456521739130435
63,0.16495763385937504,0.29941721714061237,0.934844192634561,0.9510869565217391
64,0.12423261670823138,0.3110200970069222,0.943342776203966,0.9402173913043478
65,0.18014450637206816,0.3143237557100213,0.934844192634561,0.9130434782608695
66,0.1411940204850253,0.2620749253293742,0.9504249291784703,0.9293478260869565
67,0.11898943486362273,0.2627309845841449,0.9447592067988669,0.9347826086956521
68,0.14567984197362624,0.24550976312678793,0.9390934844192635,0.9456521739130435
69,0.11330757634160202,0.20420001123262488,0.943342776203966,0.9510869565217391
70,0.10672053736937957,0.19208740345809772,0.9560906515580737,0.9402173913043478
71,0.11831254503629025,0.25346570559169934,0.9504249291784703,0.9402173913043478
72,0.09770124476790829,0.30251844292101654,0.9475920679886686,0.9456521739130435
73,0.08041355496657637,0.28363312845644745,0.9660056657223797,0.9565217391304348
74,0.09142786500811914,0.30717883291451825,0.9504249291784703,0.9402173913043478
75,0.08428089510617782,0.30776537112567737,0.9560906515580737,0.9347826086956521
76,0.17239798267738676,0.2738913323568261,0.9390934844192635,0.9456521739130435
77,0.13907411852825127,0.29952106268509576,0.9461756373937678,0.9130434782608695
78,0.12788782575202012,0.2580653137486914,0.9475920679886686,0.9076086956521738
79,0.09626610792392375,0.29503927736178687,0.9575070821529745,0.8858695652173912
