Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,0.6834076879382471,0.6811036208401555,0.556657223796034,0.5597826086956521
2,0.6611613524871912,0.6807505605013474,0.5906515580736544,0.5597826086956521
3,0.6372216720418957,0.6971367934475774,0.6501416430594901,0.5597826086956521
4,0.6134024264116801,0.7516196830117184,0.6628895184135978,0.5597826086956521
5,0.5651043501521643,0.8833457354618155,0.7053824362606232,0.5597826086956521
6,0.5326972279602677,0.9421376015829004,0.7847025495750709,0.5706521739130435
7,0.49861046756293215,1.2255649108277715,0.7917847025495751,0.5706521739130435
8,0.4644196597442411,1.3357795138397943,0.8002832861189803,0.5815217391304348
9,0.4461669715031686,0.9921119085148625,0.7861189801699717,0.6086956521739131
10,0.4038812705123053,1.1400819702640823,0.8172804532577904,0.6032608695652174
11,0.37893789094838476,1.1296834091291479,0.8144475920679887,0.6032608695652174
12,0.37222872273442426,1.2126555042746274,0.8413597733711049,0.5978260869565217
13,0.33376576643827616,1.2669497821480036,0.8456090651558074,0.6032608695652174
14,0.3500501601284016,1.4300840946886202,0.8257790368271956,0.6032608695652174
15,0.32776828122881924,1.5937594831516237,0.8470254957507083,0.6032608695652174
16,0.32488694609731184,1.260189433136712,0.8484419263456091,0.6141304347826086
17,0.3262396047034277,1.6459749159200683,0.8640226628895185,0.5978260869565217
18,0.2980672185211614,1.4281382836077525,0.8753541076487252,0.6195652173913043
19,0.32766389686392655,1.5574782408530945,0.8441926345609065,0.6032608695652174
20,0.2861296259310023,1.2292960517756317,0.8881019830028329,0.625
21,0.2885436669794088,1.3122970295827026,0.8711048158640227,0.625
22,0.26801539666254187,1.453267778026993,0.8923512747875354,0.625
23,0.2739229615957136,1.2543172810388648,0.8796033994334278,0.6195652173913043
24,0.26158146910559354,1.5729661141724691,0.8824362606232296,0.5978260869565217
25,0.2603072755397548,1.7124602148795258,0.8838526912181304,0.5978260869565217
26,0.25964397951833923,1.6816568935451948,0.8895184135977338,0.6032608695652174
27,0.2587752264552346,1.541568227071801,0.886685552407932,0.5978260869565217
28,0.2740312090338796,1.4486598320629285,0.876770538243626,0.592391304347826
29,0.2475035072386096,1.6752800658426208,0.9164305949008499,0.5869565217391304
30,0.23279880683753038,1.8516382392414885,0.9135977337110482,0.5869565217391304
31,0.23604002823952913,2.218348574202062,0.9121813031161473,0.5869565217391304
32,0.23933584764388735,1.9947616602091685,0.9008498583569405,0.592391304347826
33,0.20569082777999953,2.1282387326127323,0.9079320113314449,0.592391304347826
34,0.2021844750085566,1.8852062361395878,0.9192634560906516,0.6032608695652174
35,0.20084946655349084,1.7834627483566494,0.9220963172804533,0.625
36,0.20412702537629826,1.71208084627743,0.9135977337110482,0.6358695652173912
37,0.2203401776384193,1.808595349546522,0.9121813031161473,0.6195652173913043
38,0.2041928921390863,1.9608711289120433,0.9107648725212465,0.6086956521739131
39,0.19600669317812824,1.8539713068622286,0.9178470254957507,0.6195652173913043
40,0.18527645885775515,1.8187213672993139,0.9206798866855525,0.6141304347826086
41,0.18495523736471833,2.3353899901747988,0.924929178470255,0.5815217391304348
42,0.16615950330965243,2.294367277863152,0.9320113314447592,0.5978260869565217
43,0.16658502752251564,2.5349680683195954,0.9362606232294618,0.592391304347826
44,0.17042438757787895,2.5023847188289357,0.9291784702549576,0.592391304347826
45,0.16561965565342276,2.0434665026892302,0.9220963172804533,0.625
46,0.1496335839135071,2.009394834860754,0.9320113314447592,0.6195652173913043
47,0.1570931669672893,2.087405956709636,0.934844192634561,0.6141304347826086
48,0.20162393992750907,1.5291680747481144,0.9135977337110482,0.6467391304347826
49,0.19120710919328857,1.7781136193940335,0.9065155807365439,0.6141304347826086
50,0.1549559882274768,1.6543355091151013,0.9277620396600567,0.6195652173913043
51,0.16159327734504475,2.1679775001703883,0.9291784702549576,0.592391304347826
52,0.17373797803505114,1.923280242349669,0.9291784702549576,0.5978260869565217
53,0.16035657074228563,1.775067670746585,0.93342776203966,0.625
54,0.167082050029009,2.012806631543714,0.9390934844192635,0.6086956521739131
55,0.1615382063152432,2.8597078500176356,0.934844192634561,0.5869565217391304
56,0.19580186054996998,3.3722434705366893,0.9220963172804533,0.5706521739130435
57,0.1828482638168605,3.2976446896753497,0.9178470254957507,0.5706521739130435
