Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,0.6254660951525411,0.7180426755082716,0.5990180032733224,0.798165137614679
2,0.2503003399032618,0.4542613587248216,0.8952536824877251,0.8440366972477065
3,0.16496613863459292,0.17352024568330257,0.9378068739770868,0.926605504587156
4,0.16903541696832536,0.600337801996721,0.9410801963993454,0.834862385321101
5,0.29576725167650636,0.23003508437664136,0.8968903436988543,0.8990825688073395
6,0.13656541817317033,0.13010691106319427,0.9509001636661212,0.963302752293578
7,0.09601373292517935,0.20591480599357448,0.9689034369885434,0.926605504587156
8,0.05047813637804014,0.2047935431703515,0.9819967266775778,0.9357798165137615
9,0.09909299973233827,0.25285329061363815,0.9689034369885434,0.871559633027523
10,0.10033332072381303,0.3986897219074975,0.9574468085106383,0.8807339449541285
11,0.12540576769170123,0.24260660182308713,0.9558101472995091,0.9174311926605505
12,0.14061194097351912,0.14820485897020463,0.960720130932897,0.9357798165137615
13,0.07595820142697,0.216168653630062,0.9770867430441899,0.9174311926605505
14,0.036063939307049625,0.0801363408975645,0.9819967266775778,0.9541284403669725
15,0.033680802502299,0.02887035496191147,0.9901800327332243,0.9908256880733946
16,0.03957816616993294,0.10605443012687045,0.9803600654664485,0.9541284403669725
17,0.03295621418572487,0.04900611544010836,0.9901800327332243,0.9816513761467891
18,0.054187536639361086,0.12659920266735444,0.9770867430441899,0.963302752293578
19,0.03919487691647487,0.09534908639728476,0.9836333878887071,0.9541284403669725
20,0.03729672143433956,0.12419455970099214,0.9901800327332243,0.9449541284403671
21,0.030647897443531382,0.08889961216615838,0.9885433715220949,0.9816513761467891
22,0.0903104008670817,0.0868040633926151,0.9656301145662848,0.963302752293578
23,0.059623320832385175,0.0751816368738719,0.9787234042553192,0.963302752293578
24,0.091270497663224,0.06554835761358979,0.9721767594108021,0.9724770642201835
25,0.0457668585638758,0.06291872488522748,0.9852700490998364,0.9724770642201835
26,0.08524666731466833,0.16780957620625103,0.9656301145662848,0.9541284403669725
27,0.03555000769721311,0.10770691179354257,0.9901800327332243,0.963302752293578
28,0.057490453409178126,0.0678371476744293,0.9803600654664485,0.963302752293578
29,0.05794136878560296,0.12028723230602545,0.9869067103109657,0.9541284403669725
30,0.05494417381852426,0.11804044923377693,0.9787234042553192,0.9816513761467891
31,0.07392953197226391,0.12588953288323287,0.9819967266775778,0.963302752293578
32,0.09731493441543486,0.07209705486210115,0.9705400981996727,0.9724770642201835
33,0.033208230342685496,0.05466995309662381,0.9918166939443536,0.9816513761467891
34,0.03536427316123257,0.08180669647291167,0.9934533551554828,0.9724770642201835
35,0.01623105498239605,0.08618836679043027,0.9934533551554828,0.9724770642201835
36,0.021735188894205514,0.1439790922567385,0.9918166939443536,0.9449541284403671
37,0.04576614201556641,0.10323431076259788,0.9885433715220949,0.963302752293578
38,0.05483912719252067,0.0967672778242225,0.9869067103109657,0.9541284403669725
39,0.08972547458158578,0.08181569362999103,0.9705400981996727,0.9541284403669725
40,0.04628183940233459,0.14273207347600833,0.9869067103109657,0.9541284403669725
41,0.052727602044221035,0.09310576128303458,0.9885433715220949,0.9724770642201835
42,0.03532424827491935,0.07375929333748074,0.9918166939443536,0.9724770642201835
43,0.019158388388917803,0.0946692507884918,0.9967266775777415,0.9724770642201835
44,0.040494329227460775,0.04352416644949432,0.9869067103109657,0.9724770642201835
45,0.07303424599944765,0.03065502001058071,0.9803600654664485,0.9816513761467891
46,0.032845513642126914,0.046597348850801454,0.9918166939443536,0.9816513761467891
47,0.09352374146349496,0.1443609831119896,0.9803600654664485,0.9541284403669725
48,0.03721019732971628,0.06818152311334916,0.9934533551554828,0.9724770642201835
49,0.08146991079548181,0.09894159764324853,0.9574468085106383,0.9724770642201835
50,0.029237056423874905,0.06330973072268001,0.9967266775777415,0.9908256880733946
51,0.01656163051273253,0.02433811883450648,0.9967266775777415,1.0
52,0.00803002041997769,0.019561233092953854,1.0,1.0
53,0.010127445613529453,0.01169302522999431,0.9983633387888707,1.0
54,0.016530383289860236,0.005164631428795123,0.9918166939443536,1.0
55,0.04113147108558011,0.12145423342328553,0.9869067103109657,0.9541284403669725
56,0.039688456376100724,0.06458898312454923,0.9950900163666122,0.9724770642201835
57,0.021144757679101147,0.047797872385847456,0.9901800327332243,0.9816513761467891
58,0.020071988709464535,0.04671244371101397,0.9918166939443536,0.9816513761467891
59,0.01441509613489851,0.04093362531120624,0.9967266775777415,0.9816513761467891
60,0.012828866417676747,0.029507820349220837,0.9967266775777415,0.9816513761467891
61,0.007632961361432744,0.0430241525514957,0.9983633387888707,0.9908256880733946
62,0.00562655385248302,0.03058119492451532,0.9983633387888707,0.9908256880733946
63,0.021184868993216276,0.21526922112108643,0.9967266775777415,0.9541284403669725
64,0.029131691890681825,0.08886690319455955,0.9950900163666122,0.9816513761467891
65,0.020306313675622502,0.07978822879595768,0.9934533551554828,0.9908256880733946
66,0.011886716661776634,0.06101840830177342,0.9983633387888707,0.9908256880733946
67,0.01381897898589043,0.07181044955045805,0.9950900163666122,0.9908256880733946
68,0.0993601546459717,0.15009796565586547,0.9787234042553192,0.9541284403669725
69,0.0994399347984264,0.171202694877572,0.9623567921440263,0.9541284403669725
70,0.10041502823842821,0.051296582154997994,0.9656301145662848,0.9724770642201835
71,0.02806024787468918,0.02540051325335415,0.9885433715220949,0.9908256880733946
72,0.009807273414010356,0.029829075269469426,0.9967266775777415,0.9908256880733946
73,0.008457405303655201,0.02610046287502991,0.9967266775777415,1.0
74,0.021518965119133215,0.05004663791490394,0.9950900163666122,0.9816513761467891
75,0.09576659306956976,0.09128034333570288,0.9623567921440263,0.9357798165137615
76,0.07313756733742556,0.13222778530432544,0.9754500818330606,0.963302752293578
77,0.03628514997307485,0.08975928631363385,0.9918166939443536,0.9816513761467891
78,0.017014318827536633,0.05064809521438059,0.9934533551554828,0.9816513761467891
79,0.019891069631919923,0.06665474530138554,0.9950900163666122,0.9816513761467891
80,0.04975931451285529,0.0745208097638887,0.9852700490998364,0.9908256880733946
81,0.028873917357096792,0.06935421534634512,0.9950900163666122,0.9816513761467891
82,0.02242191841615495,0.043037386662369476,0.9934533551554828,0.9816513761467891
83,0.010266168701497505,0.04071590817029323,0.9967266775777415,0.9816513761467891
84,0.024903606184424432,0.05039283865635548,0.9934533551554828,0.9816513761467891
