Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,0.6756284385497442,0.6538561893546063,0.5963172804532578,0.6358695652173912
2,0.5388269101931759,0.4932159055834231,0.7252124645892352,0.7445652173913043
3,0.42799435610811704,0.6469914148683134,0.8045325779036827,0.8043478260869565
4,0.32308127978030415,1.2096036572171294,0.8696883852691218,0.6413043478260869
5,0.3688608911152264,0.8735982335132101,0.8555240793201133,0.5869565217391304
6,0.343502188771541,1.716635901156975,0.8668555240793202,0.6086956521739131
7,0.2533239443646612,1.2505820834118386,0.8909348441926346,0.6902173913043478
8,0.36409006307888303,0.8927487692107325,0.8456090651558074,0.6141304347826086
9,0.2881669696346559,0.562540317359178,0.9008498583569405,0.75
10,0.2679123816531542,0.41932954088501306,0.9065155807365439,0.8315217391304348
11,0.22805512593082936,0.4484792552564455,0.9206798866855525,0.7934782608695652
12,0.3047939920982626,0.37363871413728467,0.8725212464589236,0.8478260869565217
13,0.22250166775991154,0.6928784095722696,0.9164305949008499,0.7445652173913043
14,0.191271599561567,0.44236854366634204,0.9277620396600567,0.7989130434782609
15,0.2670009160050252,0.36871844400530274,0.8994334277620397,0.8043478260869565
16,0.23692861494869416,0.5024381778810335,0.9050991501416431,0.8097826086956521
17,0.21859090253921812,0.45645056859306665,0.9121813031161473,0.8369565217391304
18,0.19601567492691047,0.3611033286737359,0.9305949008498584,0.8641304347826086
19,0.1927521727008286,0.3159689618193585,0.9376770538243626,0.9021739130434783
20,0.12292550899953747,0.3742463038019512,0.9504249291784703,0.8858695652173912
21,0.13104793631996717,0.5206426407979883,0.9475920679886686,0.858695652173913
22,0.11329289528913268,0.6515163170254749,0.9504249291784703,0.842391304347826
23,0.11171994572531738,0.5190059788849043,0.953257790368272,0.8858695652173912
24,0.10789742719688092,0.418038423942483,0.9518413597733711,0.9130434782608695
25,0.11631936358324867,0.3705521122269008,0.9447592067988669,0.9239130434782609
26,0.31742135998885285,0.8393776675929194,0.878186968838527,0.7771739130434783
27,0.36611803359333583,0.8503106566874877,0.8356940509915014,0.7119565217391304
28,0.279844519943421,0.5254631858804951,0.8810198300283286,0.7717391304347826
29,0.27064825024550765,0.6781364912572114,0.8951841359773371,0.7934782608695652
30,0.23484892615515518,0.4380614265151646,0.9008498583569405,0.8152173913043478
31,0.390949500687737,1.83654826944289,0.8555240793201133,0.4891304347826087
32,0.28670308711508513,0.9877952104029448,0.8937677053824363,0.7010869565217391
33,0.30260755556501007,0.33749586862066516,0.8796033994334278,0.9021739130434783
34,0.2794879923967734,0.31845229864120483,0.9050991501416431,0.875
35,0.20498831730557568,0.25987870667291724,0.9164305949008499,0.9293478260869565
36,0.1548868849155923,0.285873852994131,0.934844192634561,0.9510869565217391
37,0.17397656521783672,0.4511861399463985,0.9305949008498584,0.8641304347826086
38,0.1859622328481492,0.369482326766719,0.9263456090651558,0.8695652173913043
39,0.16180729850461817,0.34360330130742944,0.9390934844192635,0.8858695652173912
40,0.14763102411073514,0.36511752268542413,0.943342776203966,0.9021739130434783
41,0.11305682687088847,0.33424492893011676,0.9560906515580737,0.9076086956521738
42,0.1272733734957557,0.2995408190333325,0.9490084985835695,0.9239130434782609
43,0.23169982535685427,0.3092098663682523,0.9050991501416431,0.9130434782608695
44,0.17115522714242043,0.3253206688424815,0.9405099150141644,0.9021739130434783
45,0.17864902802972552,0.46437476510586945,0.9390934844192635,0.8532608695652174
46,0.17690460877783237,0.4365427571794261,0.9376770538243626,0.8858695652173912
47,0.13065911795701252,0.35616251567135687,0.9475920679886686,0.9130434782608695
48,0.09438653116671121,0.302906334400177,0.9617563739376771,0.9293478260869565
49,0.11986235012076056,0.3352417958819348,0.9490084985835695,0.9076086956521738
50,0.17227168123715322,0.280341325894646,0.9277620396600567,0.9402173913043478
51,0.1752045178210769,0.3146275541056757,0.9461756373937678,0.9347826086956521
52,0.15791340754829114,0.29218550609505695,0.9475920679886686,0.9510869565217391
53,0.12638399688785543,0.3583421836728635,0.9589235127478754,0.9293478260869565
54,0.1293318987568107,0.31405302493468573,0.9518413597733711,0.9456521739130435
55,0.17942910879934815,0.3160513652407605,0.9390934844192635,0.8858695652173912
56,0.18383571649070501,0.2993932599606721,0.93342776203966,0.9076086956521738
57,0.22228819971888328,0.28856637037318683,0.9206798866855525,0.8967391304347826
58,0.17689517908663654,0.20810621328975842,0.9305949008498584,0.9402173913043478
59,0.19188956397113313,0.31250379396521527,0.934844192634561,0.8913043478260869
60,0.16931491530904014,0.37493147798206494,0.9320113314447592,0.875
61,0.13099450525160214,0.3375212550163269,0.9575070821529745,0.9021739130434783
62,0.11222614985349834,0.3048643599385801,0.9490084985835695,0.9293478260869565
63,0.1240983345353232,0.2854723217694656,0.9490084985835695,0.9184782608695652
64,0.12512537448669628,0.32732889185781067,0.9589235127478754,0.9021739130434783
65,0.09364805579523189,0.3611266846242158,0.9617563739376771,0.8967391304347826
66,0.1900951102502623,0.23992149596628937,0.9164305949008499,0.8967391304347826
67,0.16718516302514008,0.3106267659560494,0.9376770538243626,0.8804347826086957
68,0.12434731337318339,0.3056927439959153,0.9518413597733711,0.9021739130434783
69,0.13049478233704823,0.3324453169884889,0.9419263456090652,0.9239130434782609
70,0.10181342793243381,0.30861301396204077,0.9560906515580737,0.9239130434782609
71,0.0885324680771436,0.328634772611701,0.9645892351274789,0.9239130434782609
72,0.09899983046412805,0.3611172282177469,0.9589235127478754,0.9184782608695652
73,0.11362194231903924,0.3476655768311542,0.9589235127478754,0.9402173913043478
74,0.12181346245088928,0.39850164366805035,0.9461756373937678,0.9239130434782609
75,0.09929706591046904,1.136781412622203,0.9560906515580737,0.842391304347826
76,0.09295451860589954,1.0777927572312562,0.9617563739376771,0.7391304347826086
77,0.119072286670674,0.5555619377156963,0.9475920679886686,0.8260869565217391
78,0.18826835727050015,0.27705104195553326,0.9405099150141644,0.9021739130434783
79,0.12692970636883807,0.22738155722618103,0.9575070821529745,0.9456521739130435
80,0.12155424235731617,0.2714721327242644,0.9461756373937678,0.9510869565217391
81,0.10573128378909166,0.2588352988595548,0.9603399433427763,0.9565217391304348
82,0.09993791917903565,0.22921920729720074,0.9546742209631729,0.9510869565217391
83,0.1878600351924008,0.35894720968992816,0.9206798866855525,0.858695652173913
84,0.17218883348254238,0.24828454204227612,0.9362606232294618,0.9184782608695652
85,0.16163707421116383,0.2779762524625529,0.9405099150141644,0.9239130434782609
86,0.0979166607512293,0.2846063738283904,0.9603399433427763,0.9402173913043478
87,0.08733407228594124,0.28241615710051166,0.9589235127478754,0.9565217391304348
88,0.10814509466923668,0.24813962371452994,0.9603399433427763,0.9239130434782609
89,0.13855494247490893,0.28244812721791474,0.953257790368272,0.9239130434782609
90,0.19096963918337825,0.2847810439441515,0.953257790368272,0.9456521739130435
91,0.12894499512447344,0.28237857637198077,0.9504249291784703,0.9456521739130435
92,0.09323023745615995,0.3151443704314854,0.9560906515580737,0.9456521739130435
93,0.08043648909629658,0.3169240485066953,0.9631728045325779,0.9456521739130435
94,0.07097602734822389,0.3148569257363029,0.9674220963172805,0.9402173913043478
95,0.11142861547618682,0.2592094696086386,0.9617563739376771,0.9510869565217391
96,0.08117471453826083,0.29583816554235376,0.9575070821529745,0.9347826086956521
97,0.08798266537804104,0.4193208405505056,0.9603399433427763,0.858695652173913
98,0.10911792280316016,0.4083936570779137,0.9645892351274789,0.8260869565217391
99,0.0881086867566487,0.24301529319390006,0.9660056657223797,0.9510869565217391
100,0.06553118593631993,0.28597436262213666,0.9645892351274789,0.9565217391304348
